"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"280","Synallaxis_maranonica","Furnariidae","Passeriformes","Synallaxis_maranonica",15.8,10.2,3,4,21.9,61.6,6.2,55.4,10,69.4,13,"Woodland",1,1,"Carnivore","Invertivore","Generalist",-5.92,-4.52,-5.39,-78.75,4053.01,"Extant"
"281","Synallaxis_moesta","Furnariidae","Passeriformes","Synallaxis_moesta",15.4,10.4,3.6,4.4,22.5,62,6.7,55.4,10.9,71.8,22.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.63,5.32,-1.2,-76.48,205793,"Extant"
"282","Synallaxis_propinqua","Furnariidae","Passeriformes","Synallaxis_propinqua",17.3,11.6,3.2,3.6,21.8,58.8,6.4,52.7,10.8,69.8,19.9,"Shrubland",1,1,"Carnivore","Invertivore","Insessorial",-11.81,0.18,-4.85,-68.3,531677.41,"Extant"
"283","Synallaxis_ruficapilla","Furnariidae","Passeriformes","Synallaxis_ruficapilla",15.3,8.9,2.8,3.6,20.3,55.9,6.4,48.6,11.6,74.3,13.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-29.76,-17.73,-23.4,-49.17,1174516.01,"Extant"
"284","Synallaxis_rutilans","Furnariidae","Passeriformes","Synallaxis_rutilans",14.9,9.1,3.3,4.3,19.5,59.6,7.2,52.1,12.2,70,16.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.89,8.29,-3.71,-63.09,5856806.86,"Extant"
"285","Synallaxis_scutata","Furnariidae","Passeriformes","Synallaxis_scutata",13.5,8.1,2.8,3.8,18.3,55,6,48.4,10.9,59.4,15.4,"Shrubland",1,1,"Carnivore","Invertivore","Terrestrial",-28.26,-2.64,-13.37,-48.54,3789577.7,"Extant"
"286","Synallaxis_spixi","Furnariidae","Passeriformes","Synallaxis_spixi",13.7,7.5,2.9,3.5,19,51.3,6.1,44.6,12.1,95.6,12.6,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-36.01,-12.91,-26.97,-51.54,1343787.35,"Extant"
"287","Synallaxis_stictothorax","Furnariidae","Passeriformes","Synallaxis_stictothorax",11.9,8.2,2.5,3.1,17.7,50.9,6.8,43.6,13.5,54.4,10.2,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-7.97,-0.7,-5.17,-79.89,65570.67,"Extant"
"288","Synallaxis_subpudica","Furnariidae","Passeriformes","Synallaxis_subpudica",14.3,8.7,2.9,3.7,22.6,62.2,8.2,53.8,13.4,108.3,18.3,"Forest",2,1,"Carnivore","Invertivore","Insessorial",4.26,6.34,5.2,-73.54,15176.74,"Extant"
"289","Synallaxis_tithys","Furnariidae","Passeriformes","Synallaxis_tithys",15.1,9,3,4.2,19.1,57.1,6.7,50,11.8,89.1,15.8,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-5.46,-0.51,-3.58,-80.16,6119.23,"Extant"
"290","Synallaxis_unirufa","Furnariidae","Passeriformes","Synallaxis_unirufa",15.6,9.2,3.4,3.9,21.9,57.3,6.7,51,11.6,89.1,17.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.22,10.95,-1.44,-75.82,210448.02,"Extant"
"291","Synallaxis_whitneyi","Furnariidae","Passeriformes","Synallaxis_whitneyi",12.4,9.4,3.2,4.1,20.9,54.9,3.8,50.2,7.1,71.2,16.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.2,-11.69,-14.11,-40.14,24736.24,"Extant"
"292","Synallaxis_zimmeri","Furnariidae","Passeriformes","Synallaxis_zimmeri",13.5,8.6,2.5,3.3,20.7,55.6,6.8,49.2,12.1,92,13,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-10.1,-9.47,-9.76,-77.81,521.85,"Extant"
"293","Syndactyla_dimidiata","Furnariidae","Passeriformes","Syndactyla_dimidiata",20,13.1,3.9,5.7,22.1,83.8,14.7,69.1,17.9,76.2,29.4,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-23.89,-10.73,-18.09,-50.12,1723823.38,"Extant"
"294","Syndactyla_guttulata","Furnariidae","Passeriformes","Syndactyla_guttulata",20.1,13.3,4.2,6.7,23.3,87.3,14.5,72.3,16.8,76.5,36,"Forest",1,1,"Carnivore","Invertivore","Insessorial",9.79,10.6,10.25,-66.19,12401.49,"Extant"
"295","Syndactyla_roraimae","Furnariidae","Passeriformes","Syndactyla_roraimae",20,12,4.1,5.4,21.1,79,12.3,67.5,15.4,84.2,27.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",0.72,6.18,4.84,-63.95,99093.77,"Extant"
"296","Syndactyla_ruficollis","Furnariidae","Passeriformes","Syndactyla_ruficollis",21.7,14.2,4.1,5.8,22.8,83.3,12,71.5,14.4,79.2,31,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.83,-2.73,-4.74,-79.77,17898.96,"Extant"
"297","Syndactyla_rufosuperciliata","Furnariidae","Passeriformes","Syndactyla_rufosuperciliata",19.8,12.4,3.9,5.8,22.9,76.1,11.4,64.6,15,78.2,25.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-35.99,-4.22,-25.95,-56.2,1726834,"Extant"
"298","Syndactyla_subalaris","Furnariidae","Passeriformes","Syndactyla_subalaris",22.7,12.6,4.4,5.9,21.9,87.8,15.5,72.5,17.6,84.4,28.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-12.82,10.84,0.79,-75.86,258113.59,"Extant"
"299","Tarphonomus_certhioides","Furnariidae","Passeriformes","Tarphonomus_certhioides",26.2,17.9,3.5,4.6,21,71.2,10.2,61.3,14.3,76.6,22.1,"Shrubland",2,1,"Carnivore","Invertivore","Terrestrial",-38.15,-18.36,-28.55,-63.47,1267589.78,"Extant"
"300","Tarphonomus_harterti","Furnariidae","Passeriformes","Tarphonomus_harterti",29,17.9,3.3,4.4,20.8,65.9,7.3,58.6,11,75,23.9,"Shrubland",2,1,"Carnivore","Invertivore","Terrestrial",-21.84,-15.7,-18.71,-64.89,70447.43,"Extant"
"301","Thripadectes_flammulatus","Furnariidae","Passeriformes","Thripadectes_flammulatus",25.2,15,5.4,7.4,29.1,90.3,9,81.8,10,101.5,55.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.35,11.18,1.64,-76.67,57126.72,"Extant"
"302","Thripadectes_holostictus","Furnariidae","Passeriformes","Thripadectes_holostictus",24,14.4,5,6.7,26.3,84.4,11.3,72.8,13.5,97.5,40.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.55,7.75,-7.6,-73.75,214735.94,"Extant"
"303","Thripadectes_ignobilis","Furnariidae","Passeriformes","Thripadectes_ignobilis",23.1,13.9,5,7.3,25.4,93.8,13.5,81,14.2,81.6,47.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.67,6.8,1.97,-77.83,41009.22,"Extant"
"304","Thripadectes_melanorhynchus","Furnariidae","Passeriformes","Thripadectes_melanorhynchus",25.3,15.9,5.2,6.6,26.7,94,15.3,78.9,16.2,91.5,44.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.77,5.43,-6.01,-75.42,121002.94,"Extant"
"305","Thripadectes_rufobrunneus","Furnariidae","Passeriformes","Thripadectes_rufobrunneus",25,15.8,5.1,7,27.5,89.1,11.3,77.7,12.7,92.4,56.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",8.51,11,9.48,-83.19,17593.39,"Extant"
"306","Thripadectes_scrutator","Furnariidae","Passeriformes","Thripadectes_scrutator",25.9,15.9,5.5,7.5,30.8,95.6,8.4,87.2,8.8,108.8,66.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.42,-5.47,-10.87,-74.38,116443.32,"Extant"
"307","Thripadectes_virgaticeps","Furnariidae","Passeriformes","Thripadectes_virgaticeps",28,17.4,5.6,7.7,28.6,98.1,13.1,85,13.3,92.3,65.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.83,10.56,4.54,-75.04,62554.86,"Extant"
"308","Thripophaga_berlepschi","Furnariidae","Passeriformes","Thripophaga_berlepschi",16.4,10.3,3.3,4,21.4,72.6,10.2,62.3,14.1,74.2,25.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-8.29,-5.35,-6.18,-77.97,2584.21,"Extant"
"309","Thripophaga_cherriei","Furnariidae","Passeriformes","Thripophaga_cherriei",15.3,10.1,3.3,4.2,18.3,65.5,9,56.5,13.7,68.2,12.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",4.68,4.72,4.7,-67.83,9.87,"Extant"
"310","Thripophaga_fusciceps","Furnariidae","Passeriformes","Thripophaga_fusciceps",16.4,10.5,4.2,4.8,22.1,76.6,12.1,64.5,15.8,94.8,23,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.57,-0.13,-8.65,-68.31,514581.94,"Extant"
"311","Thripophaga_macroura","Furnariidae","Passeriformes","Thripophaga_macroura",18,11.7,3.8,4.3,20.4,80.4,14.4,66.1,17.9,83.2,28,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-21.91,-13.57,-16.48,-39.47,5966.24,"Extant"
"312","Upucerthia_albigula","Furnariidae","Passeriformes","Upucerthia_albigula",37.4,26.1,4,5.1,25.6,90.8,16.4,74.4,18.1,78,39.9,"Shrubland",3,1,"Carnivore","Invertivore","Terrestrial",-19.85,-12.08,-16.72,-71.59,48222.85,"Extant"
"313","Upucerthia_dumetaria","Furnariidae","Passeriformes","Upucerthia_dumetaria",32.7,26.7,3.8,4.8,25.4,100.1,24.1,75.9,24.1,83.3,48.7,"Shrubland",3,1,"Carnivore","Invertivore","Terrestrial",-54.53,-16.19,-35.87,-67.95,1947260.6,"Extant"
"314","Upucerthia_jelskii","Furnariidae","Passeriformes","Upucerthia_jelskii",34.4,26.4,3.8,4.7,26.2,82.6,11.7,70.6,14.2,70.8,40.1,"Grassland",3,1,"Carnivore","Invertivore","Terrestrial",-23.92,-8.12,-16.81,-69.76,521979.99,"Extant"
"315","Upucerthia_saturatior","Furnariidae","Passeriformes","Upucerthia_saturatior",32.2,24.1,4,4.8,24,96.8,22.5,74.6,23.2,80.4,48.7,"Forest",2,1,"Carnivore","Invertivore","Terrestrial",-43.83,-36.75,-39.35,-71.76,121803.39,"Extant"
"316","Upucerthia_serrana","Furnariidae","Passeriformes","Upucerthia_serrana",29.3,19.7,4.2,5.3,28.6,83,7.5,75.8,9,85.2,48.7,"Shrubland",2,1,"Carnivore","Invertivore","Terrestrial",-13.26,-6.06,-9.58,-76.94,92999.64,"Extant"
"317","Upucerthia_validirostris","Furnariidae","Passeriformes","Upucerthia_validirostris",38.6,29.5,4,4.9,27,88.2,12.6,75.7,14.2,75.6,33.6,"Grassland",3,1,"Carnivore","Invertivore","Terrestrial",-33.91,-21.57,-27.19,-66.94,246961.11,"Extant"
"318","Xenerpestes_minlosi","Furnariidae","Passeriformes","Xenerpestes_minlosi",13.5,8.5,3.3,3.6,14.6,54.3,10.9,43.4,20,49,11,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.15,9.13,6.95,-76.01,108320.34,"Extant"
"319","Xenerpestes_singularis","Furnariidae","Passeriformes","Xenerpestes_singularis",12.9,7.4,3.1,3.4,15.8,56.3,10.6,45.8,18.7,48.5,11.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.19,-0.36,-3.49,-78.27,30318.97,"Extant"
"320","Xenops_milleri","Furnariidae","Passeriformes","Xenops_milleri",13.3,8.9,3.1,3.7,15.5,63.5,13.5,50,21.2,38.2,12.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.68,6.2,-3.01,-66.4,3558978.04,"Extant"
"321","Xenops_minutus","Furnariidae","Passeriformes","Xenops_minutus",14.2,10,3.2,4.5,14.7,62,13.8,48.6,22.1,49.2,10.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.53,21.12,-3.96,-62.01,9720618.34,"Extant"
"322","Xenops_rutilans","Furnariidae","Passeriformes","Xenops_rutilans",13.3,9.3,2.9,4.5,14.3,65.8,15.5,50.4,23.5,49,11.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-30.64,11.58,-13.23,-54.69,6929954.15,"Extant"
"323","Xenops_tenuirostris","Furnariidae","Passeriformes","Xenops_tenuirostris",12.6,8.7,2.9,3.7,13.3,61.1,14.2,46.9,23.3,38.2,9.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.36,7.55,-4.21,-64.55,3583718.57,"Extant"
"324","Acropternis_orthonyx","Rhinocryptidae","Passeriformes","Acropternis_orthonyx",22.9,10.4,4.5,6.5,36.4,94.8,5.2,89.9,5.5,88.9,89.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-5.46,9.74,1.6,-76.74,112912,"Extant"
"325","Eleoscytalopus_indigoticus","Rhinocryptidae","Passeriformes","Eleoscytalopus_indigoticus",15,7.5,3.3,3.6,19.6,51.9,4,49,7.6,35.9,16.2,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-30.27,-14.24,-22.81,-46.38,454702.62,"Extant"
"326","Eleoscytalopus_psychopompus","Rhinocryptidae","Passeriformes","Eleoscytalopus_psychopompus",13,8.1,3.4,3.4,19.4,52.3,4.4,47.9,8.3,34.1,17.8,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-15.47,-13.2,-14.13,-39.1,5194.76,"Extant"
"327","Eugralla_paradoxa","Rhinocryptidae","Passeriformes","Eugralla_paradoxa",16.4,8.4,3.6,4.9,26,58.8,4.8,54.4,8.1,50.1,44,"Forest",1,1,"Carnivore","Invertivore","Generalist",-44.39,-34.11,-40.01,-72.68,124178,"Extant"
"328","Liosceles_thoracicus","Rhinocryptidae","Passeriformes","Liosceles_thoracicus",21.4,11.5,4.2,5.5,28.3,72.6,5.8,67.2,7.8,72.4,40.5,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-13.94,1.5,-6.23,-68.72,2273901.19,"Extant"
"329","Melanopareia_elegans","Rhinocryptidae","Passeriformes","Melanopareia_elegans",17,10.2,3.4,3.6,25.9,53.1,2.7,49.8,4.7,57.9,16,"Woodland",1,1,"Carnivore","Invertivore","Terrestrial",-7.99,0.08,-4.01,-79.89,81037.63,"Extant"
"330","Melanopareia_maranonica","Rhinocryptidae","Passeriformes","Melanopareia_maranonica",17.3,9.5,3.7,3.9,25.9,58.9,5,54.3,8.3,72.8,23,"Woodland",1,1,"Carnivore","Invertivore","Terrestrial",-6.02,-4.74,-5.4,-78.9,10057.19,"Extant"
"331","Melanopareia_maximiliani","Rhinocryptidae","Passeriformes","Melanopareia_maximiliani",14.3,7,3.1,3.4,22,52.1,3.5,48.4,6.7,72.3,18,"Woodland",1,1,"Carnivore","Invertivore","Terrestrial",-32.61,-15.68,-25.02,-61.98,752374.15,"Extant"
"332","Melanopareia_torquata","Rhinocryptidae","Passeriformes","Melanopareia_torquata",12.4,7.5,3.3,3.7,20,51.5,4.4,48,8.6,59.9,17.2,"Woodland",1,1,"Carnivore","Invertivore","Terrestrial",-24.31,-6.67,-14.6,-50.7,2770968.6,"Extant"
"333","Merulaxis_ater","Rhinocryptidae","Passeriformes","Merulaxis_ater",21.2,11.4,4.3,5.3,26.1,66.2,3.5,62.2,5.3,83.4,35,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-27.33,-15.21,-21.4,-43.75,163731.48,"Extant"
"334","Merulaxis_stresemanni","Rhinocryptidae","Passeriformes","Merulaxis_stresemanni",21,10.9,4.9,5.9,25.3,75,3,72,4,97,35,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-15.83,-15.76,-15.79,-40.52,21.75,"Extant"
"335","Myornis_senilis","Rhinocryptidae","Passeriformes","Myornis_senilis",16.6,8.7,3.5,4.4,21.7,56.9,7.2,50.1,12.5,62.7,21.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.35,7.44,0.25,-76.42,118973.23,"Extant"
"336","Psilorhamphus_guttatus","Rhinocryptidae","Passeriformes","Psilorhamphus_guttatus",15.9,9.6,3,3.2,25.1,49.1,4.4,44.1,9,57.8,11.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-29.68,-19.46,-24.3,-48.68,410870.11,"Extant"
"337","Pteroptochos_castaneus","Rhinocryptidae","Passeriformes","Pteroptochos_castaneus",22.4,12.7,4.4,6.8,44.8,103.1,7,94.2,7.2,87.3,160.6,"Forest",1,1,"Carnivore","Invertivore","Generalist",-37.94,-34.75,-36.38,-71.65,53074.04,"Extant"
"338","Pteroptochos_megapodius","Rhinocryptidae","Passeriformes","Pteroptochos_megapodius",22.4,11.8,5,7.2,42.2,98,4,92.8,4,79.1,114,"Shrubland",2,1,"Carnivore","Invertivore","Terrestrial",-37.33,-27.42,-32.73,-71.34,111842.63,"Extant"
"339","Pteroptochos_tarnii","Rhinocryptidae","Passeriformes","Pteroptochos_tarnii",22.4,11.7,4.9,6.2,45.4,103.1,6.5,96.4,6.4,89.7,147,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-50.7,-37.16,-44.19,-72.72,275064.61,"Extant"
"340","Rhinocrypta_lanceolata","Rhinocryptidae","Passeriformes","Rhinocrypta_lanceolata",17.3,9.8,4.4,4.9,30.2,81.9,5.8,76.2,6.9,81.4,61.9,"Shrubland",2,1,"Carnivore","Invertivore","Terrestrial",-41.17,-18.67,-30.74,-64.42,1006274.62,"Extant"
"341","Scelorchilus_albicollis","Rhinocryptidae","Passeriformes","Scelorchilus_albicollis",20.8,12.7,4.9,5.8,35.4,75,3.8,71.2,5.1,78.5,47.3,"Shrubland",2,1,"Carnivore","Invertivore","Terrestrial",-35.23,-23.71,-29.33,-70.81,104257.55,"Extant"
"342","Scelorchilus_rubecula","Rhinocryptidae","Passeriformes","Scelorchilus_rubecula",17.7,10.2,3.7,5.1,36.2,70.3,3.8,66.3,5.4,65.8,56.7,"Forest",1,1,"Omnivore","Invertivore","Terrestrial",-47.33,-33.51,-41.93,-72.26,271566.99,"Extant"
"343","Scytalopus_acutirostris","Rhinocryptidae","Passeriformes","Scytalopus_acutirostris",12.3,5.3,3.2,3.3,20.3,51.9,6,46.2,11.9,36.9,18.1,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-12.11,-5.66,-9.26,-76.38,32716.85,"Extant"
"344","Scytalopus_affinis","Rhinocryptidae","Passeriformes","Scytalopus_affinis",13.7,7.2,3,3,19,50.2,5.8,45.1,11.7,39.4,13.1,"Forest",2,1,"Carnivore","Invertivore","Terrestrial",-9.42,-6.09,-7.77,-78.15,15372.72,"Extant"
"345","Scytalopus_altirostris","Rhinocryptidae","Passeriformes","Scytalopus_altirostris",13.6,6.4,3.6,3.6,21.9,53.5,6.5,47,12.2,38,19.5,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-11.74,-5.93,-9.34,-76.39,33237.51,"Extant"
"346","Scytalopus_argentifrons","Rhinocryptidae","Passeriformes","Scytalopus_argentifrons",12.7,7.5,3,3.4,19.9,51.7,3.4,48,6.6,40.4,17,"Forest",1,1,"Carnivore","Invertivore","Generalist",8.36,10.79,9.37,-83.06,15549.46,"Extant"
"347","Scytalopus_atratus","Rhinocryptidae","Passeriformes","Scytalopus_atratus",15.3,7.4,3.4,3.9,23.3,55,4.4,50.8,8.2,43.9,25.7,"Forest",1,1,"Carnivore","Invertivore","Generalist",-11.52,10.45,0.13,-75.65,187476.08,"Extant"
"348","Scytalopus_bolivianus","Rhinocryptidae","Passeriformes","Scytalopus_bolivianus",13.4,6.9,3.3,4.1,22.4,52.8,6.6,46.6,12.4,36.4,20.8,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-19.82,-12.67,-15.52,-68.07,64274.24,"Extant"
"349","Scytalopus_canus","Rhinocryptidae","Passeriformes","Scytalopus_canus",12.7,6.6,2.7,3.1,21.4,52.7,5.3,47.4,10.1,37.2,18.2,"Forest",2,1,"Carnivore","Invertivore","Generalist",-5.77,7.2,-0.3,-77.94,72823.38,"Extant"
"350","Scytalopus_caracae","Rhinocryptidae","Passeriformes","Scytalopus_caracae",13.9,6.4,3.1,3.5,21.1,55.6,7.2,49.4,12.9,41.2,24,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",9.94,10.59,10.33,-66.49,5235.88,"Extant"
"351","Scytalopus_chocoensis","Rhinocryptidae","Passeriformes","Scytalopus_chocoensis",14.3,7.3,3.3,4.1,20.4,50,8.4,43.1,16.3,40.8,20,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",0.1,8.04,3.25,-77.33,25911.28,"Extant"
"352","Scytalopus_femoralis","Rhinocryptidae","Passeriformes","Scytalopus_femoralis",15.5,7.8,3.5,3.9,26.1,61.4,4.9,56,8.2,52.1,23.2,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-12.23,-5.21,-8.36,-76.69,83386.49,"Extant"
"353","Scytalopus_fuscus","Rhinocryptidae","Passeriformes","Scytalopus_fuscus",12.4,7.2,2.6,3.3,19,51.5,4,47.5,7.7,39.2,13.7,"Forest",2,1,"Carnivore","Invertivore","Terrestrial",-38.24,-26.74,-33.28,-71.33,115796.67,"Extant"
"354","Scytalopus_griseicollis","Rhinocryptidae","Passeriformes","Scytalopus_griseicollis",11.9,6.7,3.3,3.5,22.3,52.6,6.8,45.6,13,39.8,18.1,"Forest",2,1,"Carnivore","Invertivore","Terrestrial",4.17,8.21,5.65,-73.51,23912.05,"Extant"
"355","Scytalopus_iraiensis","Rhinocryptidae","Passeriformes","Scytalopus_iraiensis",10.9,5.6,2.9,2.9,19,48.5,3,45.5,6.2,40,12.4,"Grassland",3,1,"Carnivore","Invertivore","Generalist",-32.27,-19.24,-27.53,-50.31,5149.75,"Extant"
"356","Scytalopus_latebricola","Rhinocryptidae","Passeriformes","Scytalopus_latebricola",14.8,8.5,3.4,4.1,23.4,58.2,5.7,53.1,9.6,40.7,18.1,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",10.07,11.23,10.77,-73.65,10255.87,"Extant"
"357","Scytalopus_latrans","Rhinocryptidae","Passeriformes","Scytalopus_latrans",14.4,6.6,2.7,3.2,21.4,55.9,6.9,50.4,12.2,40.1,17.6,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-6.89,9.13,1.87,-76.3,216427.84,"Extant"
"358","Scytalopus_macropus","Rhinocryptidae","Passeriformes","Scytalopus_macropus",17.7,8.7,3.9,4.4,29.9,71.3,5.6,66.2,7.8,52,37.1,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-11.76,-5.44,-8.67,-76.62,40202.47,"Extant"
"359","Scytalopus_magellanicus","Rhinocryptidae","Passeriformes","Scytalopus_magellanicus",12.8,6.6,2.8,3.2,19.3,48.1,4.3,43.1,9,34.4,13.7,"Forest",2,1,"Carnivore","Invertivore","Terrestrial",-55.05,-32.95,-44.82,-71.99,454183.19,"Extant"
"360","Scytalopus_meridanus","Rhinocryptidae","Passeriformes","Scytalopus_meridanus",12.5,6.6,2.9,3.3,21.3,52.5,3.9,48.9,7.5,36.3,20,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",7.9,9.88,8.71,-71.1,20695.73,"Extant"
"361","Scytalopus_micropterus","Rhinocryptidae","Passeriformes","Scytalopus_micropterus",16,8.4,3.6,4.4,23.7,60.7,4.1,57,6.8,51.2,29.7,"Forest",1,1,"Carnivore","Invertivore","Generalist",-5.53,6.07,0.12,-76.66,45400.68,"Extant"
"362","Scytalopus_novacapitalis","Rhinocryptidae","Passeriformes","Scytalopus_novacapitalis",11,6.9,3.3,3.8,17.7,51.5,5.5,46.5,10.6,48.3,18.9,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-20.62,-15.34,-17.8,-47.03,118540.07,"Extant"
"363","Scytalopus_pachecoi","Rhinocryptidae","Passeriformes","Scytalopus_pachecoi",11.7,5.9,2.8,3.2,18.2,46.4,3.2,43.1,7,39.8,15,"Forest",1,1,"Carnivore","Invertivore","Generalist",-32.02,-25.66,-28.47,-53.14,46604.22,"Extant"
"364","Scytalopus_panamensis","Rhinocryptidae","Passeriformes","Scytalopus_panamensis",14.1,7.7,3.3,4,20.5,54.8,5.3,50.2,9.7,44.4,23,"Forest",1,1,"Carnivore","Invertivore","Generalist",7.93,8.26,8.11,-77.27,233.7,"Extant"
"365","Scytalopus_parkeri","Rhinocryptidae","Passeriformes","Scytalopus_parkeri",15.3,7.2,3.1,3.6,23.3,60.2,4.4,56,7.2,44.9,21.3,"Forest",1,1,"Carnivore","Invertivore","Generalist",-4.87,-2.29,-3.68,-78.92,4245.47,"Extant"
"366","Scytalopus_parvirostris","Rhinocryptidae","Passeriformes","Scytalopus_parvirostris",14.3,6.6,3,3.7,23,57.2,6.2,51,10.9,43,17.8,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-17.9,-5.03,-12.53,-72.09,117281.58,"Extant"
"367","Scytalopus_robbinsi","Rhinocryptidae","Passeriformes","Scytalopus_robbinsi",14.9,8.7,3.5,4.2,22.1,57.1,2.7,54.4,4.8,42.9,19.3,"Forest",1,1,"Carnivore","Invertivore","Generalist",-3.75,6.77,4.41,-76.61,13282.26,"Extant"
"368","Scytalopus_rodriguezi","Rhinocryptidae","Passeriformes","Scytalopus_rodriguezi",14.3,8.5,3.4,3.9,21.3,54.8,5,49.8,9.2,43.3,21.6,NA,1,1,"Carnivore","Invertivore","Generalist",1.73,6.87,2.08,-76.05,1915.5,"Extant"
"369","Scytalopus_sanctaemartae","Rhinocryptidae","Passeriformes","Scytalopus_sanctaemartae",14.1,8.2,3.4,3.6,20.1,47,4.1,42.9,8.8,35.5,23.2,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",10.4,11.16,10.86,-73.71,4525.06,"Extant"
"370","Scytalopus_schulenbergi","Rhinocryptidae","Passeriformes","Scytalopus_schulenbergi",12.8,6.6,2.9,3.4,22.6,53.1,4.4,48.7,8.3,33.3,16.1,"Forest",1,1,"Carnivore","Invertivore","Generalist",-17.66,-12.33,-14.93,-69.07,38231.31,"Extant"
"371","Scytalopus_simonsi","Rhinocryptidae","Passeriformes","Scytalopus_simonsi",13.7,6.8,3.1,3.2,20.6,52.6,4.9,48.2,9.2,37.2,16.6,"Forest",2,1,"Carnivore","Invertivore","Terrestrial",-17.61,-12.42,-15.15,-68.42,29912.19,"Extant"
"372","Scytalopus_speluncae","Rhinocryptidae","Passeriformes","Scytalopus_speluncae",11.1,6.3,2.9,3.1,19.4,50.1,5.3,45.1,10.7,41.6,13,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-29.74,-11.07,-24.42,-47.66,275295.08,"Extant"
"373","Scytalopus_spillmanni","Rhinocryptidae","Passeriformes","Scytalopus_spillmanni",14.7,8.8,3.4,4,23.8,58.9,3.9,55,6.7,44.1,23.5,"Forest",1,1,"Carnivore","Invertivore","Generalist",-2.94,7.09,2.4,-76.74,85564.21,"Extant"
"374","Scytalopus_stilesi","Rhinocryptidae","Passeriformes","Scytalopus_stilesi",14.9,8.3,3.6,4,22.8,58.4,4.7,53.7,8.1,45.9,22.1,NA,1,1,"Carnivore","Invertivore","Generalist",4.16,7.17,6.07,-75.34,8830.73,"Extant"
"375","Scytalopus_superciliaris","Rhinocryptidae","Passeriformes","Scytalopus_superciliaris",12.9,5.6,2.9,3.6,19.6,51.6,8.1,45.1,15.5,36.9,17.8,"Forest",3,1,"Carnivore","Invertivore","Terrestrial",-29.7,-22.23,-26.09,-65.71,53108.46,"Extant"
