"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"184","Cnemarchus_erythropygius","Tyrannidae","Passeriformes","Cnemarchus_erythropygius",22,11.8,5.3,5.3,30.3,142.7,37,105.9,25.9,102.5,41,"Shrubland",3,1,"Carnivore","Invertivore","Insessorial",-17.52,10.97,-8.84,-74.29,178441.62,"Extant"
"185","Cnemotriccus_fuscatus","Tyrannidae","Passeriformes","Cnemotriccus_fuscatus",13.8,9.8,5.4,4,18.3,66.7,9,54.7,14.1,62.6,13.6,"Forest",2,2,"Carnivore","Invertivore","Insessorial",-30.42,12.49,-8.42,-57.2,12243851.43,"Extant"
"186","Cnipodectes_subbrunneus","Tyrannidae","Passeriformes","Cnipodectes_subbrunneus",16.8,11.1,6.5,5,18.9,85.4,13.7,76.3,14.9,75.2,23.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-11.52,9.62,-3.33,-70.79,1950473.59,"Extant"
"187","Cnipodectes_superrufus","Tyrannidae","Passeriformes","Cnipodectes_superrufus",19.1,11.8,6.8,5.2,22,116.7,22.1,94.6,18.9,112,32.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.64,-7.26,-10.69,-69.09,245084.22,"Extant"
"188","Colonia_colonus","Tyrannidae","Passeriformes","Colonia_colonus",12.4,6.2,5.3,3.4,15.1,80.8,15,65,18.9,159.7,18.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-28.69,14.94,-11.66,-55.67,6767109.68,"Extant"
"189","Colorhamphus_parvirostris","Tyrannidae","Passeriformes","Colorhamphus_parvirostris",11.5,6,3.4,2.8,17.5,61.3,11.1,50,18.2,53.2,10.6,"Forest",1,3,"Carnivore","Invertivore","Insessorial",-55.98,-37.53,-46.82,-72.23,389583.69,"Extant"
"190","Conopias_albovittatus","Tyrannidae","Passeriformes","Conopias_albovittatus",19.8,13.8,7.8,5.8,17.4,81.7,17.8,63.9,21.6,65.8,24.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",0.06,15.88,8.41,-80.62,198320.46,"Extant"
"191","Conopias_cinchoneti","Tyrannidae","Passeriformes","Conopias_cinchoneti",20,11.8,6.7,5.5,17.4,83.4,16.2,67.2,19.4,66.9,25,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-13.12,11,-3.38,-76.03,171399.95,"Extant"
"192","Conopias_parvus","Tyrannidae","Passeriformes","Conopias_parvus",20,13.8,8,6.2,16.9,81.1,15.8,65.3,19.5,65,21,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-11.04,8.08,-1.4,-64,3906792.83,"Extant"
"193","Conopias_trivirgatus","Tyrannidae","Passeriformes","Conopias_trivirgatus",16.6,10.7,5.8,4.8,15.1,65,12.4,52.6,19.1,51.2,21,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-28.52,4.44,-14.66,-55.76,2019072.42,"Extant"
"194","Contopus_albogularis","Tyrannidae","Passeriformes","Contopus_albogularis",11.8,6.8,5.2,3.6,9.5,61.2,13.7,47.5,22.4,55.6,9.6,"Forest",2,2,"Carnivore","Invertivore","Insessorial",0.47,5.3,3.36,-53.4,114553.48,"Extant"
"195","Contopus_caribaeus","Tyrannidae","Passeriformes","Contopus_caribaeus",18.1,11.4,7,4.4,15.3,72.5,16.9,55.6,23.3,59.3,10.5,"Forest",2,1,"Carnivore","Invertivore","Insessorial",19.83,26.92,21.88,-78.92,119645.89,"Extant"
"196","Contopus_cinereus","Tyrannidae","Passeriformes","Contopus_cinereus",14.7,9.1,6.3,3.6,13,70.6,17.1,53.2,24.2,60,11.6,"Forest",2,2,"Carnivore","Invertivore","Insessorial",-28.74,21.61,-9.17,-56.5,5448368.76,"Extant"
"197","Contopus_cooperi","Tyrannidae","Passeriformes","Contopus_cooperi",19.9,12.2,8.5,6.5,14.7,104.7,38.5,63.2,37.9,68.8,32.1,"Forest",1,3,"Carnivore","Invertivore","Insessorial",29.44,68.45,51.88,-110.87,9652028.65,"Extant"
"198","Contopus_fumigatus","Tyrannidae","Passeriformes","Contopus_fumigatus",20.2,11.7,7,5,15.5,92.6,25.7,66.5,27.9,80,19.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.04,10.87,-3.57,-70.82,1021094.08,"Extant"
"199","Contopus_hispaniolensis","Tyrannidae","Passeriformes","Contopus_hispaniolensis",17.5,10.1,6,3.6,14.8,74.4,18,56.4,24.2,65.3,11.7,"Forest",2,1,"Carnivore","Invertivore","Insessorial",17.61,19.95,18.91,-71.28,74799.65,"Extant"
"200","Contopus_latirostris","Tyrannidae","Passeriformes","Contopus_latirostris",15.7,8.9,6.4,3.1,15.2,69.1,13.3,55.8,19.3,59.2,11.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",13.71,18.52,17.31,-64.87,12727.56,"Extant"
"201","Contopus_lugubris","Tyrannidae","Passeriformes","Contopus_lugubris",21.6,11.5,6.9,4.9,15.2,91.6,25.9,65.8,28.2,73,21.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",8.58,10.43,9.51,-83.4,8200.09,"Extant"
"202","Contopus_nigrescens","Tyrannidae","Passeriformes","Contopus_nigrescens",13.4,7.3,4.7,3.1,11.9,66.8,18.6,48.1,28,62.8,9.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-11.41,1.65,-5.02,-58.95,254170.68,"Extant"
"203","Contopus_ochraceus","Tyrannidae","Passeriformes","Contopus_ochraceus",20,12.1,7.7,4.9,15.8,90,22.5,67.5,25,71,23,"Forest",1,1,"Carnivore","Invertivore","Insessorial",8.76,10.07,9.4,-83.32,3144.58,"Extant"
"204","Contopus_pallidus","Tyrannidae","Passeriformes","Contopus_pallidus",16.6,8.5,6,3.1,13.7,69.8,15.9,53.9,22.8,63.5,9.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",17.7,18.53,18.16,-77.31,11021.79,"Extant"
"205","Contopus_pertinax","Tyrannidae","Passeriformes","Contopus_pertinax",23,13.4,7.8,5.6,17,108.3,30,77.6,28.3,83,27.2,"Forest",2,1,"Carnivore","Invertivore","Insessorial",12.74,35.25,22.94,-101.76,855800.29,"Extant"
"206","Contopus_punensis","Tyrannidae","Passeriformes","Contopus_punensis",16.8,10.1,6.1,3.4,13.9,68.9,14.6,54.3,21,62.4,12.3,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-13.82,0.15,-6.31,-78.44,197413.6,"Extant"
"207","Contopus_sordidulus","Tyrannidae","Passeriformes","Contopus_sordidulus",16.4,9.2,6.4,4.1,13.8,82.6,29,57.7,33.5,60.2,13.1,"Forest",1,3,"Carnivore","Invertivore","Insessorial",7.31,67.81,45.91,-116.12,6939803.44,"Extant"
"208","Contopus_virens","Tyrannidae","Passeriformes","Contopus_virens",14.3,10,6.3,4,14.2,81,25.6,57,31,62.7,13.9,"Forest",1,3,"Carnivore","Invertivore","Insessorial",27.9,50.6,40.17,-86.94,4080253.15,"Extant"
"209","Corythopis_delalandi","Tyrannidae","Passeriformes","Corythopis_delalandi",15.4,8.9,3.8,3.3,23.3,64.4,8.6,55.2,13.4,49.4,15,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-28.97,-8.87,-19.35,-51.03,2526735.17,"Extant"
"210","Corythopis_torquatus","Tyrannidae","Passeriformes","Corythopis_torquatus",15.9,8.7,4.3,3.6,26,66.3,11.3,54.5,17.3,52.7,14.3,"Forest",1,1,"Carnivore","Invertivore","Terrestrial",-16.99,10.23,-3.71,-62.5,6636740.57,"Extant"
"211","Culicivora_caudacuta","Tyrannidae","Passeriformes","Culicivora_caudacuta",11.2,5.5,3.7,3.1,15.6,41.1,7,33.6,17.2,49.7,6.1,"Grassland",3,2,"Carnivore","Invertivore","Insessorial",-30.82,-9.07,-19.44,-53.28,2101399.61,"Extant"
"212","Deltarhynchus_flammulatus","Tyrannidae","Passeriformes","Deltarhynchus_flammulatus",17.2,10.3,6.7,4.3,17.6,75.5,12.7,62.8,16.8,77.7,17.2,"Forest",2,1,"Carnivore","Invertivore","Insessorial",15.65,24.2,19.57,-102.65,66087.53,"Extant"
"213","Elaenia_albiceps","Tyrannidae","Passeriformes","Elaenia_albiceps",13.4,7.1,3.6,3.5,18.8,74.5,15.3,59.5,20.3,70.4,15.5,"Forest",2,2,"Omnivore","Invertivore","Insessorial",-55.72,1.31,-30.68,-71.29,2239367.68,"Extant"
"214","Elaenia_chiriquensis","Tyrannidae","Passeriformes","Elaenia_chiriquensis",12.9,7.8,4.3,4.1,16.8,72.3,14.9,57.4,20.7,62.2,15.4,"Shrubland",3,2,"Omnivore","Omnivore","Insessorial",-26.93,12.46,-6.61,-56.69,7246934.04,"Extant"
"215","Elaenia_cristata","Tyrannidae","Passeriformes","Elaenia_cristata",13.1,7.6,4.8,3.5,19.1,66.2,10,56.2,15.1,56.5,18.2,"Shrubland",3,1,"Carnivore","Invertivore","Insessorial",-20.95,10.18,-5.98,-51.25,5128248.1,"Extant"
"216","Elaenia_dayi","Tyrannidae","Passeriformes","Elaenia_dayi",16.9,8.9,5.8,5.4,27.6,97.2,12.1,85.2,12.4,97.8,34.5,"Forest",2,1,"Carnivore","Invertivore","Insessorial",3.17,5.91,4.97,-63.07,26627.09,"Extant"
"217","Elaenia_fallax","Tyrannidae","Passeriformes","Elaenia_fallax",11.5,6.6,3.7,3.3,18.2,67.4,12.6,54.8,18.7,64.6,14.4,"Forest",1,1,"Omnivore","Invertivore","Insessorial",17.88,19.77,18.56,-73.21,20267.77,"Extant"
"218","Elaenia_flavogaster","Tyrannidae","Passeriformes","Elaenia_flavogaster",12.7,7.2,5,4,21.4,77.4,12.7,64.5,16.4,70.6,24.8,"Woodland",3,1,"Omnivore","Invertivore","Insessorial",-31,21.61,-6.86,-58.37,10327940.88,"Extant"
"219","Elaenia_frantzii","Tyrannidae","Passeriformes","Elaenia_frantzii",12.6,7,4.4,3.6,16.6,74.6,15,62.5,19.3,65.4,19.6,"Forest",3,1,"Herbivore","Frugivore","Insessorial",0.94,15.47,8.08,-77.18,259467.27,"Extant"
"220","Elaenia_gigas","Tyrannidae","Passeriformes","Elaenia_gigas",15.6,8.1,4.9,4.3,19.4,89.5,17.5,72,19.5,74.1,31,"Shrubland",1,2,"Omnivore","Invertivore","Insessorial",-17.51,4.11,-7.42,-74.35,474517.61,"Extant"
"221","Elaenia_martinica","Tyrannidae","Passeriformes","Elaenia_martinica",14.7,7.9,4.4,4.2,20.5,78,15.1,63.2,19.3,74,20.8,"Forest",2,1,"Omnivore","Invertivore","Insessorial",11.99,21.53,17.8,-73.04,26788.39,"Extant"
"222","Elaenia_mesoleuca","Tyrannidae","Passeriformes","Elaenia_mesoleuca",12.5,7.1,4.1,3.8,16,80,17.7,62.2,22.1,66.4,17.6,"Forest",1,2,"Omnivore","Invertivore","Insessorial",-34.62,-12.91,-22.62,-49.5,2216525.02,"Extant"
"223","Elaenia_obscura","Tyrannidae","Passeriformes","Elaenia_obscura",15,7.6,4,4.2,20.3,85.1,13.7,71.4,16.1,83.3,23.9,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-32.68,-2.19,-20.93,-52.37,2361528.33,"Extant"
"224","Elaenia_pallatangae","Tyrannidae","Passeriformes","Elaenia_pallatangae",12.7,6.3,3.5,3.1,17.5,73.8,15.6,58.2,21.1,68.6,17.8,"Forest",2,3,"Omnivore","Invertivore","Insessorial",-17.49,6.24,-2.17,-70.78,464505.72,"Extant"
"225","Elaenia_parvirostris","Tyrannidae","Passeriformes","Elaenia_parvirostris",13.2,6.5,3.5,3.1,18.6,69.4,13.9,55.9,19.9,64.9,13.8,"Forest",2,3,"Carnivore","Invertivore","Insessorial",-37.53,-16.2,-27.33,-58.66,2741717.39,"Extant"
"226","Elaenia_pelzelni","Tyrannidae","Passeriformes","Elaenia_pelzelni",13.9,8.4,5.2,4.4,21.9,88.3,13.6,74.8,15.3,74.6,27.3,"Forest",1,1,"Omnivore","Invertivore","Insessorial",-11.6,-1.31,-4.52,-62.85,311569.85,"Extant"
"227","Elaenia_ridleyana","Tyrannidae","Passeriformes","Elaenia_ridleyana",14.3,8,4.8,4.2,20,83.6,15.5,68.2,18.5,75,33,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-3.88,-3.8,-3.86,-32.43,20.13,"Extant"
"228","Elaenia_ruficeps","Tyrannidae","Passeriformes","Elaenia_ruficeps",15.6,9.7,4.5,4,19.6,66,9,57,13.7,55,18.7,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-9.6,6.87,3.63,-65.98,709154.38,"Extant"
"229","Elaenia_spectabilis","Tyrannidae","Passeriformes","Elaenia_spectabilis",14.9,8,4.6,4.1,19.2,81.7,15.7,67.1,18.9,72.3,27.3,"Shrubland",1,3,"Omnivore","Invertivore","Insessorial",-34.13,-8.83,-18.57,-52.85,2884786.09,"Extant"
"230","Elaenia_strepera","Tyrannidae","Passeriformes","Elaenia_strepera",12.5,5.8,4.3,3.5,16.2,78.6,17,61.6,21.6,63.7,19.3,"Woodland",2,3,"Carnivore","Invertivore","Insessorial",-29.94,-16.56,-23.09,-64.63,231149.28,"Extant"
"231","Empidonax_affinis","Tyrannidae","Passeriformes","Empidonax_affinis",14,8.4,4.4,3.4,15.2,71.8,15.5,56,21.7,59.4,11.3,"Forest",2,1,"Carnivore","Invertivore","Insessorial",14.27,28.65,21.37,-101.42,480233.44,"Extant"
"232","Empidonax_albigularis","Tyrannidae","Passeriformes","Empidonax_albigularis",15.7,8.1,5.7,3.6,16.7,63,14.2,47,23.2,54.8,9.6,"Human Modified",2,1,"Carnivore","Invertivore","Insessorial",8.68,28.64,20.15,-99.41,419254.18,"Extant"
"233","Empidonax_alnorum","Tyrannidae","Passeriformes","Empidonax_alnorum",15.2,8.5,5.8,4,17.3,68.4,12.4,52.2,19.2,56.1,12.7,"Shrubland",1,3,"Carnivore","Invertivore","Insessorial",34.11,68.27,54.6,-104.41,7110677.02,"Extant"
"234","Empidonax_atriceps","Tyrannidae","Passeriformes","Empidonax_atriceps",12.4,6.4,4.2,3,15.5,60,13.5,46.2,22.6,50.4,9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",8.76,10.31,9.47,-83.42,3661.22,"Extant"
"235","Empidonax_difficilis","Tyrannidae","Passeriformes","Empidonax_difficilis",14.4,8.2,5.2,3.3,16,65,14.1,50.5,21.8,58.2,10.7,"Forest",1,3,"Carnivore","Invertivore","Insessorial",22.93,60.17,49.1,-123.85,864986.35,"Extant"
"236","Empidonax_flavescens","Tyrannidae","Passeriformes","Empidonax_flavescens",14.1,7.7,5.5,3.7,16.2,66.2,13.2,50.9,20.5,55.5,12.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",8.45,17.4,14.5,-88.77,165287.12,"Extant"
"237","Empidonax_flaviventris","Tyrannidae","Passeriformes","Empidonax_flaviventris",12.9,8.4,5.7,3.7,17.2,66.9,15.3,48.3,24.1,52.6,11.8,"Forest",1,3,"Carnivore","Invertivore","Insessorial",41,64.06,52.96,-94.52,5332665.34,"Extant"
"238","Empidonax_fulvifrons","Tyrannidae","Passeriformes","Empidonax_fulvifrons",12.4,6.6,4.5,3,14.1,59.5,11.2,47.8,19,53.3,7.9,"Forest",2,1,"Carnivore","Invertivore","Insessorial",13.47,31.6,22.27,-101.58,511230.44,"Extant"
"239","Empidonax_hammondii","Tyrannidae","Passeriformes","Empidonax_hammondii",12.3,7.1,4.1,3,14.6,66.6,15.4,51.2,23.1,53.8,10.4,"Forest",1,3,"Carnivore","Invertivore","Insessorial",35.89,67.7,51.42,-125.11,2762701.72,"Extant"
"240","Empidonax_minimus","Tyrannidae","Passeriformes","Empidonax_minimus",12.4,7.6,5.4,3.5,15.9,61.1,14.2,47.9,22.8,50.8,10,"Forest",1,3,"Carnivore","Invertivore","Insessorial",39.58,65.34,51.73,-102.26,5753545.24,"Extant"
"241","Empidonax_oberholseri","Tyrannidae","Passeriformes","Empidonax_oberholseri",13.5,7.8,4.6,3.2,17.5,66.6,12.5,54.1,18.7,60.6,10.4,"Forest",2,3,"Carnivore","Invertivore","Insessorial",30.8,60.8,44.18,-116.17,2680790.46,"Extant"
"242","Empidonax_occidentalis","Tyrannidae","Passeriformes","Empidonax_occidentalis",16.2,8.3,5.4,3.7,16.3,66.7,13.3,51.2,20.6,64,11.6,"Forest",1,3,"Carnivore","Invertivore","Insessorial",15.97,57.1,38.02,-110.22,2350983.86,"Extant"
"243","Empidonax_traillii","Tyrannidae","Passeriformes","Empidonax_traillii",13.1,8.5,5.9,4.3,18.4,66.5,16.2,52.6,23.5,59.1,13.4,"Shrubland",2,3,"Carnivore","Invertivore","Insessorial",29.5,56,42.25,-103.28,7301691.61,"Extant"
"244","Empidonax_virescens","Tyrannidae","Passeriformes","Empidonax_virescens",13.3,9.1,6.1,4,17.1,71,19.9,52.1,27.5,58.8,12.6,"Forest",2,3,"Carnivore","Invertivore","Insessorial",26.59,45.34,36.73,-87.99,3006134.68,"Extant"
"245","Empidonax_wrightii","Tyrannidae","Passeriformes","Empidonax_wrightii",14.8,8.6,4.5,3.6,18,72,15.3,56.7,21.3,60.6,12.3,"Shrubland",2,3,"Carnivore","Invertivore","Insessorial",32.08,50.39,39.58,-113.24,1149378.23,"Extant"
"246","Empidonomus_aurantioatrocristatus","Tyrannidae","Passeriformes","Empidonomus_aurantioatrocristatus",14.6,9.7,6.6,4.7,14.7,91,18.3,72.7,20,75.8,33,"Woodland",2,3,"Carnivore","Invertivore","Insessorial",-41.17,-2.28,-20.27,-56.96,5421068.39,"Extant"
"247","Empidonomus_varius","Tyrannidae","Passeriformes","Empidonomus_varius",17.5,10.5,6.3,5.5,15.3,96.8,23.5,73.3,24.2,80.6,27.1,"Woodland",2,3,"Omnivore","Invertivore","Insessorial",-34.98,11.45,-12.08,-54.08,10542042.68,"Extant"
"248","Euscarthmus_meloryphus","Tyrannidae","Passeriformes","Euscarthmus_meloryphus",12.1,6.7,2.9,3.1,18.4,45.8,4.8,40.5,10.6,39.1,6.8,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-34.67,12.46,-15.61,-53.29,6417213.08,"Extant"
"249","Euscarthmus_rufomarginatus","Tyrannidae","Passeriformes","Euscarthmus_rufomarginatus",10.9,6.4,3.6,3.1,18.4,41.7,5.1,36.7,12.1,48.2,6,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-23.43,2.26,-15.76,-50.61,2447901.78,"Extant"
"250","Fluvicola_albiventer","Tyrannidae","Passeriformes","Fluvicola_albiventer",16.6,10.7,4.7,3.1,20.4,68.5,11.2,57.3,16.2,52,11.6,"Wetland",3,2,"Carnivore","Invertivore","Terrestrial",-35.18,0.65,-14.38,-51.87,5618018.64,"Extant"
"251","Fluvicola_nengeta","Tyrannidae","Passeriformes","Fluvicola_nengeta",17.8,11.5,4.9,3.7,22.1,70.5,11.5,58.9,16.4,64,21,"Wetland",3,2,"Carnivore","Invertivore","Terrestrial",-29.3,1.84,-14.57,-46.63,3642098.17,"Extant"
"252","Fluvicola_pica","Tyrannidae","Passeriformes","Fluvicola_pica",16.4,9.6,4.7,3.4,20.7,63.9,10.8,53.6,16.8,48.6,12.3,"Wetland",3,2,"Carnivore","Invertivore","Insessorial",1.58,12.46,6.48,-66.17,1658423.81,"Extant"
"253","Gubernetes_yetapa","Tyrannidae","Passeriformes","Gubernetes_yetapa",26.5,15,9.2,8.2,28.6,125.6,33.2,92.4,26.5,248.8,68.4,"Grassland",3,2,"Carnivore","Invertivore","Insessorial",-29.55,-11.43,-19.85,-52.33,2082131.95,"Extant"
"254","Hemitriccus_cinnamomeipectus","Tyrannidae","Passeriformes","Hemitriccus_cinnamomeipectus",13.9,7.9,3.9,3.3,18.2,48.9,4.2,44.6,8.7,42.4,7.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.84,-2.94,-5.35,-78.24,6101.28,"Extant"
"255","Hemitriccus_diops","Tyrannidae","Passeriformes","Hemitriccus_diops",12.9,7.3,4,3.1,18.2,53.2,6.1,47.1,11.5,49.4,10,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.81,-12.55,-22.46,-47.44,737548.44,"Extant"
"256","Hemitriccus_flammulatus","Tyrannidae","Passeriformes","Hemitriccus_flammulatus",14.3,7.2,4.5,3,17.7,51.1,7.4,43.7,14.6,41.4,10,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.85,-6.21,-12.6,-67.76,806774.08,"Extant"
"257","Hemitriccus_furcatus","Tyrannidae","Passeriformes","Hemitriccus_furcatus",10.2,6.9,4.2,3.2,15.3,43.1,4.4,38.7,10.3,37.8,9.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-23.91,-14.36,-21.77,-44.03,7556.76,"Extant"
"258","Hemitriccus_granadensis","Tyrannidae","Passeriformes","Hemitriccus_granadensis",13.8,6.5,3.3,2.9,16.6,45.2,3.9,41,8.7,42.1,7.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.29,11.09,0.48,-75.27,276758.68,"Extant"
"259","Hemitriccus_griseipectus","Tyrannidae","Passeriformes","Hemitriccus_griseipectus",12.8,7.7,4.1,3.3,14.8,47.5,5.4,42.7,11.4,41.6,9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.93,-1.12,-8.03,-61.43,2659877.65,"Extant"
"260","Hemitriccus_inornatus","Tyrannidae","Passeriformes","Hemitriccus_inornatus",12.1,7.5,4.3,2.9,14.9,47,6.1,40.9,13.1,37.8,8.3,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-3,4,-0.4,-63.19,34481.44,"Extant"
"261","Hemitriccus_iohannis","Tyrannidae","Passeriformes","Hemitriccus_iohannis",13.6,8.1,4.6,3.5,17.8,51,6.7,45.3,13,39.8,10,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.55,0.73,-7.88,-70.23,1134921.91,"Extant"
"262","Hemitriccus_josephinae","Tyrannidae","Passeriformes","Hemitriccus_josephinae",13.2,8.7,5.6,3.5,18.2,48.7,4.6,44.1,9.1,43,10.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-2.93,7.78,1.9,-55.35,666063.43,"Extant"
"263","Hemitriccus_kaempferi","Tyrannidae","Passeriformes","Hemitriccus_kaempferi",12.2,7.4,4,3.3,17.8,47.1,4.1,42.4,8.8,40.5,8.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.37,-25.54,-26.55,-48.8,7847.61,"Extant"
"264","Hemitriccus_margaritaceiventer","Tyrannidae","Passeriformes","Hemitriccus_margaritaceiventer",14.3,8.7,3.7,3.6,19.4,49,4.3,44.6,8.8,44.3,8.4,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-32.98,12.46,-14.9,-53.3,5809388.94,"Extant"
"265","Hemitriccus_minimus","Tyrannidae","Passeriformes","Hemitriccus_minimus",13.2,7.4,3.8,3,15.2,46.8,4.5,42.3,9.6,37.2,7,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-15.63,-1.32,-7.98,-57.34,2469713.05,"Extant"
"266","Hemitriccus_minor","Tyrannidae","Passeriformes","Hemitriccus_minor",12,7.3,4.4,3.1,14.8,46.4,6.3,40.1,13.6,35.8,7.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-15.54,-0.13,-7.4,-58.6,2416974.33,"Extant"
"267","Hemitriccus_mirandae","Tyrannidae","Passeriformes","Hemitriccus_mirandae",13.2,7.8,3.8,3.4,17.3,50.3,6.4,43.7,12.8,45.8,10,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-9.7,-3.34,-5.9,-38.31,71439.38,"Extant"
"268","Hemitriccus_nidipendulus","Tyrannidae","Passeriformes","Hemitriccus_nidipendulus",13.1,7.8,3.5,2.9,17.5,43.8,3.6,40.1,8.4,29.8,7.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-25.25,-10.48,-19.76,-43.93,542148.01,"Extant"
"269","Hemitriccus_obsoletus","Tyrannidae","Passeriformes","Hemitriccus_obsoletus",13.6,7.1,4.2,3.1,19.7,54.8,7,47.7,12.9,49.2,11.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-30.23,-21.78,-26.68,-50.86,262970.93,"Extant"
"270","Hemitriccus_orbitatus","Tyrannidae","Passeriformes","Hemitriccus_orbitatus",13.8,8.1,4.1,3.1,17.9,53.2,7.2,46,13.6,49.8,9.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-30.54,-18.15,-22.37,-47.42,663643.42,"Extant"
"271","Hemitriccus_rufigularis","Tyrannidae","Passeriformes","Hemitriccus_rufigularis",14.9,8.7,4.2,3.1,17.4,53,7,46,13.3,45.8,9.4,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-17.31,0.92,-11.43,-72.06,91223.23,"Extant"
"272","Hemitriccus_spodiops","Tyrannidae","Passeriformes","Hemitriccus_spodiops",13.2,7.3,3.9,3.1,15.4,49.1,5.8,43.2,11.8,40.1,7.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.95,-9.86,-15.11,-67.38,77383.69,"Extant"
"273","Hemitriccus_striaticollis","Tyrannidae","Passeriformes","Hemitriccus_striaticollis",13.7,8.3,4.1,3.2,17.8,48.2,4.9,43.3,10.2,40,8.6,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-18.7,4.67,-10.41,-54.57,4016133.45,"Extant"
"274","Hemitriccus_zosterops","Tyrannidae","Passeriformes","Hemitriccus_zosterops",12.9,7.2,4,2.9,15.9,50.1,5.1,45.1,10.1,47.1,8.7,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.59,6,-0.46,-64.99,2154385.69,"Extant"
"275","Hirundinea_ferruginea","Tyrannidae","Passeriformes","Hirundinea_ferruginea",20.9,13.5,8.2,5,14,108.6,34.6,73.6,31.9,75.2,30.6,"Rock",3,2,"Carnivore","Invertivore","Insessorial",-35.26,11.24,-14.88,-52.81,6893938.52,"Extant"
"276","Hymenops_perspicillatus","Tyrannidae","Passeriformes","Hymenops_perspicillatus",19.3,10,4.2,4.5,27.1,88.4,12.3,75.8,14,63.6,22.9,"Wetland",3,3,"Carnivore","Invertivore","Terrestrial",-47.59,-22.38,-34.57,-63.51,2683008.9,"Extant"
"277","Inezia_caudata","Tyrannidae","Passeriformes","Inezia_caudata",10,6.4,3.6,3.1,16.8,48.5,5.1,43.4,10.5,49.5,7.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",3.01,12.46,8.35,-65.62,597282.08,"Extant"
"278","Inezia_inornata","Tyrannidae","Passeriformes","Inezia_inornata",9.9,6.1,3,2.4,15.3,47.5,8,39.5,16.7,44.6,12,"Woodland",2,3,"Carnivore","Invertivore","Insessorial",-24.92,-12.47,-18.5,-60.7,1166513.79,"Extant"
"279","Inezia_subflava","Tyrannidae","Passeriformes","Inezia_subflava",12.2,7.2,3.9,3,16.2,45.5,5.5,40,12.1,46,8.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.46,6.29,-2.88,-58.65,972309.3,"Extant"
"280","Inezia_tenuirostris","Tyrannidae","Passeriformes","Inezia_tenuirostris",10,5.8,2.8,2.6,15,43.2,5.5,37.7,12.8,38.9,5,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",10.22,12.46,11.14,-71.22,59966.6,"Extant"
