"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"145","Eos_cyanogenia","Psittacidae","Psittaciformes","Eos_cyanogenia",24.3,21,11.9,19.7,19.7,160,76,84,47.5,104.2,167,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-1.53,-0.63,-0.97,135.76,2947.6,"Extant"
"146","Eos_histrio","Psittacidae","Psittaciformes","Eos_histrio",24.5,20.5,11.4,20,21.8,161.8,76.5,88.7,46.4,127.8,204,"Forest",2,1,"Herbivore","Frugivore","Insessorial",3.73,4.55,4.21,126.78,1018.35,"Extant"
"147","Eos_reticulata","Psittacidae","Psittaciformes","Eos_reticulata",24.1,19.3,12,19.2,20.8,167,82.6,84.4,49.5,128,153,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-8,-7.1,-7.57,131.29,3616.55,"Extant"
"148","Eos_semilarvata","Psittacidae","Psittaciformes","Eos_semilarvata",23.1,18.9,9.9,18.1,16.2,137.6,65.4,72.2,47.5,99.1,94.5,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-3.25,-2.99,-3.14,129.41,410.06,"Extant"
"149","Eos_squamata","Psittacidae","Psittaciformes","Eos_squamata",24.6,19.9,11,18.9,18.3,152.4,74.4,78,48.8,105,91,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-2.23,2.65,0.33,128.46,32014.97,"Extant"
"150","Eunymphicus_cornutus","Psittacidae","Psittaciformes","Eunymphicus_cornutus",22.6,18.2,13,22.2,19,154.4,61,91.2,40,166.2,130,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-22.2,-20.33,-21.43,165.66,826.21,"Extant"
"151","Eunymphicus_uvaeensis","Psittacidae","Psittaciformes","Eunymphicus_uvaeensis",25.8,20.5,13.1,23.9,19.1,157,60.3,97.7,38.1,151.7,130,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-20.75,-20.39,-20.57,166.57,153.08,"Extant"
"152","Forpus_coelestis","Psittacidae","Psittaciformes","Forpus_coelestis",16.6,13.1,9.4,14.7,10.6,76.8,26.7,50.5,34.5,39.4,26.1,"Shrubland",2,1,"Herbivore","Omnivore","Generalist",-8.24,1.45,-3.77,-79.9,147204.19,"Extant"
"153","Forpus_conspicillatus","Psittacidae","Psittaciformes","Forpus_conspicillatus",13.5,11.5,9.6,11.5,9.9,77.2,30.5,49,38.4,38.8,26.4,"Woodland",2,1,"Herbivore","Omnivore","Generalist",1.37,10.7,6.3,-73.8,321378.79,"Extant"
"154","Forpus_cyanopygius","Psittacidae","Psittaciformes","Forpus_cyanopygius",14.9,12.8,9,13.8,10.6,84.5,34.8,49.8,41.1,39.8,33.5,"Woodland",2,1,"Herbivore","Frugivore","Generalist",18.7,28.43,23.65,-106.42,115539.41,"Extant"
"155","Forpus_modestus","Psittacidae","Psittaciformes","Forpus_modestus",14.5,12.5,8.6,13.7,10.3,81,30.3,51.1,37.3,38.1,27.2,"Forest",2,1,"Herbivore","Frugivore","Insessorial",-17.89,8.46,-5.05,-66.16,2850135.48,"Extant"
"156","Forpus_passerinus","Psittacidae","Psittaciformes","Forpus_passerinus",15.9,12.6,8.3,12.8,9.8,79.5,31.9,47.7,40.1,37.7,23,"Woodland",2,1,"Herbivore","Granivore","Generalist",-3.53,12.46,5.77,-61.48,1060411.64,"Extant"
"157","Forpus_xanthops","Psittacidae","Psittaciformes","Forpus_xanthops",16.3,14.4,9.9,14.5,12.4,89.8,34.8,54.5,39,43.2,35,"Woodland",2,1,"Herbivore","Omnivore","Generalist",-8.05,-6.8,-7.37,-77.85,2369.79,"Extant"
"158","Forpus_xanthopterygius","Psittacidae","Psittaciformes","Forpus_xanthopterygius",14.6,12.4,8.5,12.9,10.1,80.2,23.4,56.9,29.2,41,31,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-28.88,11.35,-13.4,-53.57,5807185.18,"Extant"
"159","Geoffroyus_geoffroyi","Psittacidae","Psittaciformes","Geoffroyus_geoffroyi",24,18.4,11.4,17.5,15.7,147.6,56.2,84.2,40,76,164,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-13.7,2.65,-5.48,138.95,793407.63,"Extant"
"160","Geoffroyus_heteroclitus","Psittacidae","Psittaciformes","Geoffroyus_heteroclitus",21.8,20,12.2,19.4,17.7,157.2,66.7,93.9,41.6,88.9,170,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-11.85,-2.36,-6.5,154.32,79449.43,"Extant"
"161","Geoffroyus_simplex","Psittacidae","Psittaciformes","Geoffroyus_simplex",24.5,20.1,11.6,20,16.1,160.2,85.8,74.5,53.5,72.2,161,"Forest",1,1,"Herbivore","Granivore","Insessorial",-10.61,-0.5,-5.54,142.35,251222.71,"Extant"
"162","Glossopsitta_concinna","Psittacidae","Psittaciformes","Glossopsitta_concinna",17.8,13.2,8.9,15,14.8,124.6,65.5,57.2,53.4,90.8,70.5,"Woodland",2,1,"Herbivore","Omnivore","Insessorial",-43.64,-26,-34.83,146.25,663167.13,"Extant"
"163","Glossopsitta_porphyrocephala","Psittacidae","Psittaciformes","Glossopsitta_porphyrocephala",15,11,7,11,12.3,103,55.2,46.8,54.2,59.4,44.7,"Woodland",2,1,"Herbivore","Nectarivore","Insessorial",-38.86,-29.34,-33.42,130.5,937738.55,"Extant"
"164","Glossopsitta_pusilla","Psittacidae","Psittaciformes","Glossopsitta_pusilla",14.4,10.2,7.4,9.7,11.2,96.2,52.6,43.6,54.7,55.8,39.4,"Woodland",2,1,"Herbivore","Omnivore","Insessorial",-39,-15.93,-31.2,148.58,776503.49,"Extant"
"165","Graydidascalus_brachyurus","Psittacidae","Psittaciformes","Graydidascalus_brachyurus",31.4,25.1,15.4,24.9,15.7,137.8,47.5,90.3,34,50.8,159,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-10.6,5.18,-3.18,-64.99,658158.94,"Extant"
"166","Guaruba_guarouba","Psittacidae","Psittaciformes","Guaruba_guarouba",40.1,34.8,23.5,36.4,18.5,204.7,75.6,127.8,36.8,154.8,194,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-7.88,-1.46,-4.09,-52.53,261029.65,"Extant"
"167","Hapalopsittaca_amazonina","Psittacidae","Psittaciformes","Hapalopsittaca_amazonina",21.8,15.7,9.9,15.7,14.5,148.9,59.8,87.8,40.5,74.2,106,"Forest",1,1,"Herbivore","Omnivore","Insessorial",1.49,9.5,4.83,-74.05,26455.08,"Extant"
"168","Hapalopsittaca_fuertesi","Psittacidae","Psittaciformes","Hapalopsittaca_fuertesi",23.4,16.7,11.3,17.3,17,152.7,59.4,93.3,38.9,86.1,124,"Forest",1,1,"Herbivore","Frugivore","Insessorial",3.94,5.12,4.48,-75.55,1413.29,"Extant"
"169","Hapalopsittaca_melanotis","Psittacidae","Psittaciformes","Hapalopsittaca_melanotis",20,16.4,11.4,18,15.9,159.4,59.8,99.7,37.5,86.9,158,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-18.04,-9.18,-14.59,-69.57,38602.75,"Extant"
"170","Hapalopsittaca_pyrrhops","Psittacidae","Psittaciformes","Hapalopsittaca_pyrrhops",21.9,15.7,9.8,14.8,14.6,138.8,52.3,86.4,37.7,84,103,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-5.68,-1.92,-3.17,-78.87,9936.59,"Extant"
"171","Lathamus_discolor","Psittacidae","Psittaciformes","Lathamus_discolor",15.8,11.7,8,13.7,14.3,123,64.8,57.6,53,119.8,64.7,"Forest",2,3,"Herbivore","Nectarivore","Insessorial",-43.64,-40.99,-42.48,147.61,12318.07,"Extant"
"172","Leptosittaca_branickii","Psittacidae","Psittaciformes","Leptosittaca_branickii",27,24,14.3,25.9,19.4,181.6,74.7,105.1,41.5,191.5,155.7,"Forest",1,1,"Herbivore","Granivore","Insessorial",-13.59,5.07,-4.59,-75.13,44189.56,"Extant"
"173","Loriculus_amabilis","Psittacidae","Psittaciformes","Loriculus_amabilis",12.4,9.6,5.4,8.4,9.9,76.5,30.6,45.9,40.1,38.3,20,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-0.92,2.65,0.87,128,22755.09,"Extant"
"174","Loriculus_aurantiifrons","Psittacidae","Psittaciformes","Loriculus_aurantiifrons",9,7,3.7,6.1,7.9,67.2,28,40,41.1,30,15.5,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-10.73,-0.01,-4.99,141.16,573982.76,"Extant"
"175","Loriculus_beryllinus","Psittacidae","Psittaciformes","Loriculus_beryllinus",14.9,11.8,6.5,9.2,10.3,88.4,40,49.5,44.7,39.6,30,"Forest",2,1,"Herbivore","Omnivore","Insessorial",5.99,7.63,6.83,80.63,16049.97,"Extant"
"176","Loriculus_catamene","Psittacidae","Psittaciformes","Loriculus_catamene",14.1,10.2,5.2,7.6,11,80.9,35.1,45.8,43.4,37.5,34,"Forest",1,1,"Herbivore","Omnivore","Insessorial",3.38,3.74,3.56,125.54,556.53,"Extant"
"177","Loriculus_exilis","Psittacidae","Psittaciformes","Loriculus_exilis",9.7,7.4,4,7.5,8,66.6,27.8,37.8,42.4,28.8,34,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-5.66,1.76,-1.63,121.35,103461.58,"Extant"
"178","Loriculus_flosculus","Psittacidae","Psittaciformes","Loriculus_flosculus",13.5,10.1,5.7,8.7,10.5,76,31.1,44.9,40.9,32,34,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-8.83,-8.37,-8.62,121.11,1417.69,"Extant"
"179","Loriculus_galgulus","Psittacidae","Psittaciformes","Loriculus_galgulus",15.7,11.7,6.6,8.5,10.1,79.6,33.8,46.2,42.1,32.2,28,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-6.87,10.85,1.04,108.17,1413389.85,"Extant"
"180","Loriculus_philippensis","Psittacidae","Psittaciformes","Loriculus_philippensis",17.4,13.1,5.6,9.3,11.4,91.5,35.1,56.3,38.5,39.4,34.9,"Forest",1,1,"Herbivore","Omnivore","Insessorial",4.79,18.65,11.83,123.09,276863,"Extant"
"181","Loriculus_pusillus","Psittacidae","Psittaciformes","Loriculus_pusillus",12,9.6,5.2,7.9,9.6,84.8,38.5,46.2,45.4,33.8,34,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-8.78,-6.03,-7.44,109.66,62429.77,"Extant"
"182","Loriculus_sclateri","Psittacidae","Psittaciformes","Loriculus_sclateri",14.2,11.5,5.8,9.2,11.1,89,37.2,51.8,41.9,37.5,34,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-2.49,-1.16,-1.71,124.42,7519.86,"Extant"
"183","Loriculus_stigmatus","Psittacidae","Psittaciformes","Loriculus_stigmatus",13.4,11,6,9,11.2,97.2,40.2,56.5,41.6,40.8,28,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-5.71,1.84,-2.13,121.19,177593.14,"Extant"
"184","Loriculus_tener","Psittacidae","Psittaciformes","Loriculus_tener",10.1,7.2,3.3,5.9,8.9,65.1,25.5,39.6,39.2,30,12,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-6.31,-2.34,-5.16,150.99,30581.57,"Extant"
"185","Loriculus_vernalis","Psittacidae","Psittaciformes","Loriculus_vernalis",13.5,10.5,5.6,8.9,9.9,86.8,39,46.5,45.6,36.4,35.7,"Forest",1,1,"Herbivore","Frugivore","Insessorial",8.56,28.36,18.78,97.17,2278295.57,"Extant"
"186","Lorius_albidinucha","Psittacidae","Psittaciformes","Lorius_albidinucha",27.8,21.6,11,19.4,20.5,159.3,63.5,95.9,39.9,92.3,132,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-4.64,-3.24,-4.11,152.69,2255.83,"Extant"
"187","Lorius_chlorocercus","Psittacidae","Psittaciformes","Lorius_chlorocercus",27.6,21.6,10.8,21.8,20.9,158.4,67.8,88.9,43.2,90.4,173.5,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-11.85,-8.3,-9.75,160.84,14033.51,"Extant"
"188","Lorius_domicella","Psittacidae","Psittaciformes","Lorius_domicella",32,26.1,13,22.5,22.8,162.2,65.6,97.4,40.2,96,182,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-3.81,-2.86,-3.18,129.22,6298.74,"Extant"
"189","Lorius_garrulus","Psittacidae","Psittaciformes","Lorius_garrulus",28.9,23.5,13.4,21.6,24.2,168.2,70.6,99.4,41.5,102.6,143,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-1.74,2.65,0.62,127.97,25448.01,"Extant"
"190","Lorius_hypoinochrous","Psittacidae","Psittaciformes","Lorius_hypoinochrous",31.6,26.7,14.2,23.6,21.2,171.9,75.3,96.6,43.8,90.2,187,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-11.66,-2.34,-6.31,150.63,61928.79,"Extant"
"191","Lorius_lory","Psittacidae","Psittaciformes","Lorius_lory",31.6,25.6,13.1,21.4,24.2,163,64.2,98.8,39.4,88,176.9,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-10.73,0.04,-5.26,140.9,663810.01,"Extant"
"192","Melopsittacus_undulatus","Psittacidae","Psittaciformes","Melopsittacus_undulatus",12.7,11.2,7.3,11.1,12.4,95.4,48.4,46.9,50.9,93.2,29,"Woodland",3,2,"Herbivore","Granivore","Generalist",-37.95,-13.96,-25.84,132.9,5879807.51,"Extant"
"193","Micropsitta_bruijnii","Psittacidae","Psittaciformes","Micropsitta_bruijnii",8.6,6.7,5,8.8,7.5,63.2,26.2,35.8,42.2,25.6,13.4,"Forest",1,1,"Herbivore","Herbivore terrestrial","Insessorial",-10.3,-0.52,-5.53,143.2,221432.6,"Extant"
"194","Micropsitta_finschii","Psittacidae","Psittaciformes","Micropsitta_finschii",10.2,7.7,6.5,9.9,9.5,63,19.9,42.9,31.6,32,15,"Forest",1,1,"Herbivore","Herbivore terrestrial","Insessorial",-11.85,-2.34,-7.2,157.03,42665.37,"Extant"
"195","Micropsitta_geelvinkiana","Psittacidae","Psittaciformes","Micropsitta_geelvinkiana",10.2,7.8,6.6,10.5,9.9,53.2,12.9,40.4,24.2,25.5,12.2,"Forest",1,1,"Herbivore","Herbivore terrestrial","Insessorial",-1.22,-0.63,-0.93,135.76,2459.09,"Extant"
"196","Micropsitta_keiensis","Psittacidae","Psittaciformes","Micropsitta_keiensis",10,7.2,6.1,10,7.9,59.6,21.5,37.5,36.5,26.8,12.1,"Forest",1,1,"Herbivore","Herbivore terrestrial","Insessorial",-9.33,0.04,-6.06,138.23,181899.43,"Extant"
"197","Micropsitta_meeki","Psittacidae","Psittaciformes","Micropsitta_meeki",11.1,8.8,7.1,11.2,7.9,57.7,19.9,37.8,34.4,26,13.8,"Forest",1,1,"Herbivore","Herbivore terrestrial","Insessorial",-2.44,-1.32,-2,147.41,2353.01,"Extant"
"198","Micropsitta_pusio","Psittacidae","Psittaciformes","Micropsitta_pusio",9.7,7.5,6.7,10.2,8.8,61.3,23.3,38,38,26.5,14,"Forest",2,1,"Herbivore","Herbivore terrestrial","Insessorial",-11.66,-1.47,-4.98,143.8,290278.95,"Extant"
"199","Myiopsitta_monachus","Psittacidae","Psittaciformes","Myiopsitta_monachus",22.4,19.3,12.8,19.5,15.8,147.2,64.4,82.8,43.8,141.4,120,"Human Modified",2,1,"Herbivore","Omnivore","Insessorial",-43.46,-15.28,-29.45,-60.85,2854802.75,"Extant"
"200","Nandayus_nenday","Psittacidae","Psittaciformes","Nandayus_nenday",25.8,23.9,12.6,23.3,16.7,182.2,84.8,97.5,46.5,179.5,128,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-28.91,-16.13,-22.37,-58.48,259554.61,"Extant"
"201","Nannopsittaca_dachilleae","Psittacidae","Psittaciformes","Nannopsittaca_dachilleae",13.1,9.9,7.7,9.9,10.7,82,28.1,53.9,34.4,39.6,41.5,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-14.14,-3.78,-12.34,-69.75,133890.4,"Extant"
"202","Nannopsittaca_panychlora","Psittacidae","Psittaciformes","Nannopsittaca_panychlora",17.1,12.1,6.8,10.5,9.6,92.2,43.7,48.5,47.4,44,44.1,"Forest",1,1,"Herbivore","Frugivore","Insessorial",0.92,10.38,5,-62.48,49125.11,"Extant"
"203","Neophema_chrysogaster","Psittacidae","Psittaciformes","Neophema_chrysogaster",13.6,10.5,7.3,12,14.6,107,47,60,43.9,101,45.9,"Forest",2,1,"Herbivore","Granivore","Terrestrial",-43.35,-42.19,-42.81,145.83,3129.58,"Extant"
"204","Neophema_chrysostoma","Psittacidae","Psittaciformes","Neophema_chrysostoma",14.1,11.2,7.6,12,14.8,104.8,45.1,61,42.6,125.4,46.1,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",-43.64,-36.35,-39.43,145.17,171443.53,"Extant"
"205","Neophema_elegans","Psittacidae","Psittaciformes","Neophema_elegans",13.3,10.5,7.3,12.1,15.4,108.4,47.2,60.8,43.8,120.2,43.4,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",-38.22,-21.79,-31.99,127.74,865735.95,"Extant"
"206","Neophema_petrophila","Psittacidae","Psittaciformes","Neophema_petrophila",14,10.9,7.7,12.4,16.1,111.2,50.1,61.1,45.1,105,53.2,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",-36.08,-25.49,-33.43,126.1,142134.67,"Extant"
"207","Neophema_pulchella","Psittacidae","Psittaciformes","Neophema_pulchella",13.1,10.2,7.3,13,14,108.6,51.1,58.6,46.5,98.2,41.4,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-38.06,-25.76,-32.38,148.84,492396.14,"Extant"
"208","Neophema_splendida","Psittacidae","Psittaciformes","Neophema_splendida",12.8,10.3,7,12.6,14.6,118,52.5,64.7,44.8,101.8,38.6,"Shrubland",2,1,"Herbivore","Granivore","Terrestrial",-35.19,-25.79,-30.2,132.78,262252.22,"Extant"
"209","Neopsephotus_bourkii","Psittacidae","Psittaciformes","Neopsephotus_bourkii",13.2,11.1,7.5,13.3,13.5,118.2,56.6,61.7,47.8,112.2,44.4,"Shrubland",2,1,"Herbivore","Granivore","Terrestrial",-32.4,-20.86,-26.91,129.19,1717936.07,"Extant"
"210","Neopsittacus_musschenbroekii","Psittacidae","Psittaciformes","Neopsittacus_musschenbroekii",15,12.4,8.1,13,14.3,104.8,47,57.8,44.9,88.5,50.9,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-10.26,-0.38,-5.39,142.01,229336.72,"Extant"
"211","Neopsittacus_pullicauda","Psittacidae","Psittaciformes","Neopsittacus_pullicauda",17.3,13.3,8.4,12.8,15.6,104.5,44.8,59.7,42.9,89.9,33.2,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-10.1,-2.93,-5.02,141,114873.52,"Extant"
"212","Nestor_meridionalis","Psittacidae","Psittaciformes","Nestor_meridionalis",55.1,44.5,14.4,35.8,38.2,284.3,101.2,184.6,35.5,172.2,428,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-47.29,-35.2,-41.88,172.02,71120.91,"Extant"
"213","Nestor_notabilis","Psittacidae","Psittaciformes","Nestor_notabilis",59,46.2,15.9,28.7,45.1,308.5,106.3,202.2,34.5,168.5,863,"Grassland",2,1,"Herbivore","Omnivore","Insessorial",-46.26,-40.78,-43.37,170.31,63273.75,"Extant"
"214","Northiella_haematogaster","Psittacidae","Psittaciformes","Northiella_haematogaster",18.3,14.8,9.9,18.4,20.8,128.6,44.4,83.9,34.6,166.9,85.9,"Woodland",2,2,"Herbivore","Omnivore","Insessorial",-36.66,-24.98,-30.59,141.95,1732521.3,"Extant"
"215","Nymphicus_hollandicus","Psittacidae","Psittaciformes","Nymphicus_hollandicus",17.7,14.1,8.7,15.8,14.8,167.3,83.8,81.8,50.6,165.9,94.6,"Grassland",3,2,"Herbivore","Granivore","Terrestrial",-37.68,-12.04,-25.22,134.6,6462401.72,"Extant"
"216","Ognorhynchus_icterotis","Psittacidae","Psittaciformes","Ognorhynchus_icterotis",40.4,36,25.2,44.8,20.8,220,108.5,111.5,49.4,173.2,285,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-0.8,6.2,5.24,-75.86,513.55,"Extant"
"217","Oreopsittacus_arfaki","Psittacidae","Psittaciformes","Oreopsittacus_arfaki",18.1,14.4,9.5,15.5,14.5,110.2,50.4,59.9,45.7,88,20.2,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-10.1,-0.87,-4.85,140.71,108008.26,"Extant"
"218","Orthopsittaca_manilata","Psittacidae","Psittaciformes","Orthopsittaca_manilata",30.5,27.7,17,30.8,20.6,239.8,99.9,139.9,41.5,214.5,372,"Woodland",2,2,"Herbivore","Frugivore","Insessorial",-20.63,10.84,-6.22,-58.81,7148717.74,"Extant"
"219","Pezoporus_occidentalis","Psittacidae","Psittaciformes","Pezoporus_occidentalis",18.4,13,8.7,17.1,22.1,142.2,64.1,77.7,45.3,100.2,130,"Shrubland",2,1,"Herbivore","Granivore","Terrestrial",-26.85,-18.76,-22.51,127.67,66684.53,"Extant"
"220","Pezoporus_wallicus","Psittacidae","Psittaciformes","Pezoporus_wallicus",18,12.7,9.1,16,25.2,134.3,57.3,77.4,42.5,183.8,71.2,"Shrubland",2,1,"Herbivore","Granivore","Generalist",-43.64,-24.86,-36.15,146.08,195370.72,"Extant"
"221","Phigys_solitarius","Psittacidae","Psittaciformes","Phigys_solitarius",19.5,14.7,8.1,12.7,16.8,123.2,59.2,61.6,49,65.6,83.3,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-19.2,-15.71,-17.45,164.25,18131.8,"Extant"
"222","Pionites_leucogaster","Psittacidae","Psittaciformes","Pionites_leucogaster",28,24.7,13.6,24.9,16.9,138.3,44.4,94,32.1,69.5,155,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-18.21,-0.54,-8.31,-60.43,3419237.61,"Extant"
"223","Pionites_melanocephalus","Psittacidae","Psittaciformes","Pionites_melanocephalus",29.6,23.8,13.3,23.4,14.6,135.4,46.7,87.6,34.8,68.6,148.8,"Forest",1,1,"Herbivore","Granivore","Insessorial",-10.09,10.1,1.31,-64.3,2920163.54,"Extant"
"224","Pionopsitta_pileata","Psittacidae","Psittaciformes","Pionopsitta_pileata",25.3,19,11.6,17.5,14.5,140,49.8,89.8,35.8,70.2,119,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-32.36,-13.97,-25.86,-50.6,728878.23,"Extant"
"225","Pionus_chalcopterus","Psittacidae","Psittaciformes","Pionus_chalcopterus",33.5,24.6,14.7,24.7,15.9,189.8,59.2,130.6,31.1,77.5,210,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-4.29,10.99,2.12,-77.46,158502.65,"Extant"
"226","Pionus_fuscus","Psittacidae","Psittaciformes","Pionus_fuscus",31.2,23.8,14.5,24.4,18.1,164,53.2,110.8,32.4,64.8,206,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-5.31,10.82,1.03,-55.72,1865113.69,"Extant"
"227","Pionus_maximiliani","Psittacidae","Psittaciformes","Pionus_maximiliani",33,23.6,16.4,26.4,18.6,184.4,64.8,119.2,35.2,87.2,293,"Forest",1,1,"Herbivore","Granivore","Insessorial",-29.72,-3.02,-17.7,-50.03,4524942.98,"Extant"
"228","Pionus_menstruus","Psittacidae","Psittaciformes","Pionus_menstruus",26.9,23.8,14.6,23.6,16.1,178.5,53.1,127.6,29.1,75,251,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-20.29,11.84,-4.42,-62.12,8509155.91,"Extant"
"229","Pionus_senilis","Psittacidae","Psittaciformes","Pionus_senilis",30.6,23.3,13.6,23.9,15.5,164.6,63.7,89.8,41.5,74.3,212,"Forest",1,1,"Herbivore","Omnivore","Insessorial",8.03,23.74,16.36,-90.11,458536.21,"Extant"
"230","Pionus_sordidus","Psittacidae","Psittaciformes","Pionus_sordidus",26.1,24.1,14.3,25.4,17.6,183.2,63.5,119.7,34.6,80.7,266,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-21.27,11.29,-0.52,-71.86,167594.89,"Extant"
"231","Pionus_tumultuosus","Psittacidae","Psittaciformes","Pionus_tumultuosus",29.5,23.7,13.9,24.8,19,184.5,66.4,118.1,36,79.3,239,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-18.16,9.92,-4.97,-73.73,374512.07,"Extant"
"232","Platycercus_adscitus","Psittacidae","Psittaciformes","Platycercus_adscitus",19.2,15.5,10.8,20.4,16.2,141.8,56.2,85,39.8,149.6,111,"Woodland",2,1,"Herbivore","Omnivore","Insessorial",-32.88,-10.02,-23.8,146.69,1465853.97,"Extant"
"233","Platycercus_caledonicus","Psittacidae","Psittaciformes","Platycercus_caledonicus",19.8,16.5,12,23.2,20.6,175.2,75,100.2,42.8,179.2,132.6,"Woodland",2,1,"Herbivore","Omnivore","Insessorial",-43.64,-39.44,-41.94,146.59,68050.36,"Extant"
"234","Platycercus_elegans","Psittacidae","Psittaciformes","Platycercus_elegans",21,16.7,12.1,23.8,20.5,171,73,98,42.7,178.8,123.9,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-39.14,-15.97,-32.73,147.25,743635.36,"Extant"
"235","Platycercus_eximius","Psittacidae","Psittaciformes","Platycercus_eximius",18.3,14.7,10.6,18.3,17.8,151.4,63,86.2,42.2,155.8,104,"Woodland",2,1,"Herbivore","Omnivore","Insessorial",-43.52,-25,-33.61,147.21,1075798.21,"Extant"
"236","Platycercus_icterotis","Psittacidae","Psittaciformes","Platycercus_icterotis",15.6,12.6,8.7,16,16,134,57.5,76.5,42.9,140,63.3,"Forest",2,1,"Herbivore","Granivore","Insessorial",-35.19,-30,-32.8,118.49,214002.52,"Extant"
"237","Platycercus_venustus","Psittacidae","Psittaciformes","Platycercus_venustus",18.5,15.2,10.9,18.6,17.3,146.2,57.8,89,39.4,146.2,89.4,"Woodland",2,1,"Herbivore","Granivore","Insessorial",-19.28,-11,-15.86,131.32,785415.83,"Extant"
"238","Poicephalus_crassus","Psittacidae","Psittaciformes","Poicephalus_crassus",29.9,23.4,14.6,27.5,17.4,165.4,69,96.7,41.6,74,140,"Forest",2,1,"Herbivore","Granivore","Insessorial",3.85,8.89,5.94,21.22,343246.59,"Extant"
"239","Poicephalus_cryptoxanthus","Psittacidae","Psittaciformes","Poicephalus_cryptoxanthus",25.3,19.8,14.1,23.5,16,156.2,67.7,86.8,43.8,70.8,140,"Woodland",3,1,"Herbivore","Omnivore","Insessorial",-29.09,-1.84,-15.7,35.89,1182606.67,"Extant"
"240","Poicephalus_flavifrons","Psittacidae","Psittaciformes","Poicephalus_flavifrons",30.1,24.2,16.8,27.7,18.3,175,70.2,104.1,40.2,81.4,174,"Forest",2,1,"Herbivore","Omnivore","Insessorial",5.53,14.31,9,37.65,205738.93,"Extant"
"241","Poicephalus_gulielmi","Psittacidae","Psittaciformes","Poicephalus_gulielmi",39,31,20.9,33.9,19.2,203.6,85.6,120.5,41.5,91.6,274.6,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-9.42,7.21,0.83,17.59,1483974.66,"Extant"
"242","Poicephalus_meyeri","Psittacidae","Psittaciformes","Poicephalus_meyeri",25.3,21.2,13.4,23.3,16.1,146.8,59,87.5,40.3,62.2,117.5,"Grassland",2,1,"Herbivore","Omnivore","Insessorial",-25.97,16.79,-5.66,27.19,5835819.27,"Extant"
